Loop,Strategy,Return_Pct,Sharpe_Ratio,Win_Rate,Max_Drawdown,Total_Trades
2,Single-CNN-LSTM-Conservative (EURUSD),1.4439999999999782,5.336882494367558,0.07352941176470588,0,68
2,Single-CNN-LSTM-Moderate (EURUSD),0.7650000000000182,5.4600655002061815,0.09722222222222222,0,72
2,Single-CNN-LSTM-Aggressive (EURUSD),0.3889999999999964,4.9826072228825,0.14457831325301204,0,83
2,Single-CNN-LSTM-Conservative (GBPUSD),0.06400000000001456,0.4519890842617169,0.030303030303030304,0,66
2,Single-CNN-LSTM-Moderate (GBPUSD),0.06800000000001091,0.8333443687852979,0.04477611940298507,0,67
2,Single-CNN-LSTM-Aggressive (GBPUSD),0.23349999999998544,4.525875192987013,0.11688311688311688,0,77
2,Single-CNN-LSTM-Conservative (USDJPY),-0.5047979999999552,-14.120478888042248,0.03076923076923077,0,65
2,Single-CNN-LSTM-Moderate (USDJPY),-0.3007129999999779,-11.349410589971644,0.08450704225352113,0,71
2,Single-CNN-LSTM-Aggressive (USDJPY),-0.2923829999999725,-15.491524075879134,0.14457831325301204,0,83
2,Buy & Hold (EURUSD),-0.42099999999998544,-0.41687793624457464,0.0,0,1
2,RSI-based Trading (EURUSD),-2.1609999999999854,-8.778114518455636,0.31666666666666665,0,120
2,MACD-based Trading (EURUSD),-0.05700000000017099,-0.021174373594457965,0.5108359133126935,0,323
2,Buy & Hold (GBPUSD),-0.6660000000000037,-0.6768025720084736,0.0,0,1
2,RSI-based Trading (GBPUSD),0.17899999999988722,0.658262915715069,0.3712121212121212,0,132
2,MACD-based Trading (GBPUSD),-0.9459999999999127,-1.3240051128574115,0.524390243902439,0,328
2,Buy & Hold (USDJPY),0.35152599999999434,0.6912143524899933,1.0,0,1
2,RSI-based Trading (USDJPY),0.81050900000002,7.889134447248003,0.38016528925619836,0,121
2,MACD-based Trading (USDJPY),0.5864319999999679,1.642089145530383,0.5031055900621118,0,322
3,Multi-CNN-LSTM-Conservative (EURUSD),0.8799999999999636,7.8680266693015195,0.046153846153846156,0,65
3,Multi-CNN-LSTM-Moderate (EURUSD),0.5289999999999782,9.256075292823565,0.06060606060606061,0,66
3,Multi-CNN-LSTM-Aggressive (EURUSD),0.20099999999998544,6.377724593124675,0.07352941176470588,0,68
3,Multi-CNN-LSTM-Conservative (GBPUSD),0.4580000000000291,10.107301859898538,0.06153846153846154,0,65
3,Multi-CNN-LSTM-Moderate (GBPUSD),-0.07599999999998544,-2.794814085015141,0.0821917808219178,0,73
3,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.1989999999999782,-8.70025698790988,0.13793103448275862,0,87
3,Multi-CNN-LSTM-Conservative (USDJPY),-1.4827399999999762,-18.830098475740396,0.015384615384615385,0,65
3,Multi-CNN-LSTM-Moderate (USDJPY),-0.895475000000024,-21.154687411672754,0.014492753623188406,0,69
3,Multi-CNN-LSTM-Aggressive (USDJPY),-1.167449499999966,-16.563742669065615,0.08235294117647059,0,85
3,Single-CNN-LSTM-Conservative (EURUSD),0.8799999999999636,7.8680266693015195,0.046153846153846156,0,65
3,Single-CNN-LSTM-Moderate (EURUSD),0.6159999999999854,6.45147409786305,0.08333333333333333,0,72
3,Single-CNN-LSTM-Aggressive (EURUSD),0.5459999999999855,8.471295879614122,0.2,0,90
3,Single-CNN-LSTM-Conservative (GBPUSD),0.19,4.292982819302028,0.05970149253731343,0,67
3,Single-CNN-LSTM-Moderate (GBPUSD),-0.5050000000000182,-13.062891201034049,0.0684931506849315,0,73
3,Single-CNN-LSTM-Aggressive (GBPUSD),-0.9595000000000437,-8.89830001682149,0.2777777777777778,0,144
3,Single-CNN-LSTM-Conservative (USDJPY),-1.4827399999999762,-21.044287026314795,0.015384615384615385,0,65
3,Single-CNN-LSTM-Moderate (USDJPY),-0.7355390000000079,-18.360076624917557,0.029850746268656716,0,67
3,Single-CNN-LSTM-Aggressive (USDJPY),-0.26739300000002914,-3.4929627897926645,0.125,0,88
3,Buy & Hold (EURUSD),-0.31600000000000367,-0.22839098513161915,0.0,0,1
3,RSI-based Trading (EURUSD),-0.7820000000001165,-2.3547462198014992,0.38028169014084506,0,142
3,MACD-based Trading (EURUSD),-0.9039999999997417,-1.1337530095546693,0.49291784702549574,0,353
3,Buy & Hold (GBPUSD),-2.711000000000004,-2.3492929197797876,0.0,0,1
3,RSI-based Trading (GBPUSD),1.031999999999989,4.862196315787941,0.4189189189189189,0,148
3,MACD-based Trading (GBPUSD),2.6790000000000145,3.707576683564313,0.5619834710743802,0,363
3,Buy & Hold (USDJPY),5.855990000000002,6.614915070259486,1.0,0,1
3,RSI-based Trading (USDJPY),-3.646873999999953,-12.45121202904392,0.3953488372093023,0,172
3,MACD-based Trading (USDJPY),2.7672259999998823,4.531039150794917,0.5392953929539296,0,369
4,Multi-CNN-LSTM-Conservative (EURUSD),-0.9700000000000183,-17.66524543311694,0.014705882352941176,0,68
4,Multi-CNN-LSTM-Moderate (EURUSD),-0.42100000000000365,-14.664493531700124,0.028985507246376812,0,69
4,Multi-CNN-LSTM-Aggressive (EURUSD),-0.13799999999999274,-8.218765540531175,0.056338028169014086,0,71
4,Multi-CNN-LSTM-Conservative (GBPUSD),-0.10399999999994179,-2.756596103758729,0.05970149253731343,0,67
4,Multi-CNN-LSTM-Moderate (GBPUSD),-0.051999999999970896,-2.7630872725214988,0.05970149253731343,0,67
4,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.06699999999997089,-6.495400937527306,0.05714285714285714,0,70
4,Multi-CNN-LSTM-Conservative (USDJPY),-0.9612820000000102,-12.688079244790702,0.029850746268656716,0,67
4,Multi-CNN-LSTM-Moderate (USDJPY),-0.4806410000000142,-12.59891786811826,0.029411764705882353,0,68
4,Multi-CNN-LSTM-Aggressive (USDJPY),-0.12161799999999857,-5.328771974847918,0.09333333333333334,0,75
4,Single-CNN-LSTM-Conservative (EURUSD),-0.9100000000000182,-16.755945243619603,0.014925373134328358,0,67
4,Single-CNN-LSTM-Moderate (EURUSD),-0.455,-16.753069030340534,0.014925373134328358,0,67
4,Single-CNN-LSTM-Aggressive (EURUSD),-0.23049999999999274,-15.6269776122185,0.056338028169014086,0,71
4,Single-CNN-LSTM-Conservative (GBPUSD),-0.5079999999999382,-8.501532316073199,0.07142857142857142,0,70
4,Single-CNN-LSTM-Moderate (GBPUSD),-0.4259999999999309,-12.923232986397473,0.06756756756756757,0,74
4,Single-CNN-LSTM-Aggressive (GBPUSD),-0.3344999999999345,-15.44443393837016,0.09333333333333334,0,75
4,Single-CNN-LSTM-Conservative (USDJPY),-1.1878579999999783,-17.687872790019295,0.015151515151515152,0,66
4,Single-CNN-LSTM-Moderate (USDJPY),-0.8446620000000075,-18.47467854962576,0.04225352112676056,0,71
4,Single-CNN-LSTM-Aggressive (USDJPY),-0.22282750000002124,-8.797731574934113,0.10666666666666667,0,75
4,Buy & Hold (EURUSD),-5.262999999999993,-5.599793397114496,0.0,0,1
4,RSI-based Trading (EURUSD),1.3499999999999635,8.027443509591375,0.4198473282442748,0,131
4,MACD-based Trading (EURUSD),-1.5629999999997743,-2.291288132735073,0.49854227405247814,0,343
4,Buy & Hold (GBPUSD),-5.6969999999999885,-5.401604753487883,0.0,0,1
4,RSI-based Trading (GBPUSD),-0.6870000000000255,-2.041679917035609,0.4014084507042254,0,142
4,MACD-based Trading (GBPUSD),1.59100000000004,2.1749305486006776,0.5255681818181818,0,352
4,Buy & Hold (USDJPY),6.420764000000018,6.795670870753192,1.0,0,1
4,RSI-based Trading (USDJPY),-6.0933949999997825,-17.069170799077575,0.35064935064935066,0,154
4,MACD-based Trading (USDJPY),6.504063999999945,10.390670842092247,0.5300859598853869,0,349
5,Multi-CNN-LSTM-Conservative (EURUSD),-0.038000000000047295,-0.6380149968356987,0.0821917808219178,0,73
5,Multi-CNN-LSTM-Moderate (EURUSD),-0.01900000000003274,-0.6445528417147228,0.08108108108108109,0,74
5,Multi-CNN-LSTM-Aggressive (EURUSD),-0.013499999999985447,-0.8672041406255947,0.11392405063291139,0,79
5,Multi-CNN-LSTM-Conservative (GBPUSD),-0.6880000000000472,-9.022093171735062,0.0547945205479452,0,73
5,Multi-CNN-LSTM-Moderate (GBPUSD),-0.34399999999999636,-9.026402467282129,0.0547945205479452,0,73
5,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.17199999999998908,-9.028555552951621,0.0547945205479452,0,73
5,Multi-CNN-LSTM-Conservative (USDJPY),0.0,0.0,0.0,0,64
5,Multi-CNN-LSTM-Moderate (USDJPY),-0.907970000000023,-20.414763376020623,0.02666666666666667,0,75
5,Multi-CNN-LSTM-Aggressive (USDJPY),-0.47022849999999383,-22.018545661008964,0.02531645569620253,0,79
5,Single-CNN-LSTM-Conservative (EURUSD),-0.15200000000004366,-2.499569694937927,0.09210526315789473,0,76
5,Single-CNN-LSTM-Moderate (EURUSD),-0.1780000000000291,-5.589815274438334,0.08860759493670886,0,79
5,Single-CNN-LSTM-Aggressive (EURUSD),0.05949999999998909,2.3255105267145684,0.13793103448275862,0,87
5,Single-CNN-LSTM-Conservative (GBPUSD),-0.7440000000000145,-9.670147815340991,0.05405405405405406,0,74
5,Single-CNN-LSTM-Moderate (GBPUSD),-0.37199999999997085,-9.674625243878895,0.05405405405405406,0,74
5,Single-CNN-LSTM-Aggressive (GBPUSD),-0.18799999999999273,-9.49993504259239,0.06578947368421052,0,76
5,Single-CNN-LSTM-Conservative (USDJPY),-1.6926559999999697,-20.94810552011897,0.0,0,72
5,Single-CNN-LSTM-Moderate (USDJPY),-0.7838530000000173,-18.874530300187452,0.0136986301369863,0,73
5,Single-CNN-LSTM-Aggressive (USDJPY),-0.40650399999998627,-16.96932055323442,0.038461538461538464,0,78
5,Buy & Hold (EURUSD),2.045,2.043231315973171,1.0,0,1
5,RSI-based Trading (EURUSD),-1.5060000000000582,-5.190902816889219,0.391025641025641,0,156
5,MACD-based Trading (EURUSD),6.638999999999906,9.831552661759465,0.553133514986376,0,367
5,Buy & Hold (GBPUSD),0.4480000000000109,0.3566725726032425,1.0,0,1
5,RSI-based Trading (GBPUSD),-1.0710000000000037,-3.5938681308975435,0.34306569343065696,0,137
5,MACD-based Trading (GBPUSD),-1.0559999999998035,-0.9018585012950694,0.5276243093922652,0,362
5,Buy & Hold (USDJPY),-1.3594560000000093,-1.2202011534706552,0.0,0,1
5,RSI-based Trading (USDJPY),1.1761959999999636,4.8369741209449595,0.35877862595419846,0,131
5,MACD-based Trading (USDJPY),-0.644742000000042,-0.7919361993501419,0.519774011299435,0,354
6,Multi-CNN-LSTM-Conservative (EURUSD),-0.14799999999999272,-3.984578006117709,0.045454545454545456,0,66
6,Multi-CNN-LSTM-Moderate (EURUSD),-0.060000000000018185,-3.1997693938478955,0.05970149253731343,0,67
6,Multi-CNN-LSTM-Aggressive (EURUSD),-0.14850000000000363,-11.109366982068893,0.057971014492753624,0,69
6,Multi-CNN-LSTM-Conservative (GBPUSD),-0.598000000000011,-8.901161779479894,0.015625,0,64
6,Multi-CNN-LSTM-Moderate (GBPUSD),-0.29900000000001453,-8.907575313373142,0.015625,0,64
6,Multi-CNN-LSTM-Aggressive (GBPUSD),0.1855000000000291,6.737265970394103,0.1,0,70
6,Multi-CNN-LSTM-Conservative (USDJPY),-0.9546180000000639,-12.870331516292515,0.015625,0,64
6,Multi-CNN-LSTM-Moderate (USDJPY),-0.39567500000002837,-10.272584210973198,0.03076923076923077,0,65
6,Multi-CNN-LSTM-Aggressive (USDJPY),0.2498999999999796,4.0146575389213375,0.2962962962962963,0,108
6,Single-CNN-LSTM-Conservative (EURUSD),-0.4299999999999272,-10.412277476796591,0.030303030303030304,0,66
6,Single-CNN-LSTM-Moderate (EURUSD),0.05700000000004366,1.940100927442023,0.07246376811594203,0,69
6,Single-CNN-LSTM-Aggressive (EURUSD),0.02850000000002183,1.9332299000036732,0.07246376811594203,0,69
6,Single-CNN-LSTM-Conservative (GBPUSD),-0.8900000000000182,-12.054757964531847,0.015384615384615385,0,65
6,Single-CNN-LSTM-Moderate (GBPUSD),-0.3550000000000182,-9.063414509908746,0.029850746268656716,0,67
6,Single-CNN-LSTM-Aggressive (GBPUSD),-0.859499999999989,-14.734875545821298,0.13636363636363635,0,88
6,Single-CNN-LSTM-Conservative (USDJPY),-0.9546180000000639,-12.870331516292515,0.015625,0,64
6,Single-CNN-LSTM-Moderate (USDJPY),-0.47730900000002296,-12.879172113485197,0.015625,0,64
6,Single-CNN-LSTM-Aggressive (USDJPY),0.06205849999994825,2.0468179022173096,0.10810810810810811,0,74
6,Buy & Hold (EURUSD),-2.8590000000000146,-2.874320537360994,0.0,0,1
6,RSI-based Trading (EURUSD),1.144000000000051,5.10477396915623,0.4358974358974359,0,156
6,MACD-based Trading (EURUSD),1.7410000000001675,2.5313436000691416,0.5388888888888889,0,360
6,Buy & Hold (GBPUSD),-4.828000000000011,-3.5007483922396183,0.0,0,1
6,RSI-based Trading (GBPUSD),0.18800000000001094,0.618472897858822,0.4155844155844156,0,154
6,MACD-based Trading (GBPUSD),6.461999999999988,7.0950232376804445,0.5524861878453039,0,362
6,Buy & Hold (USDJPY),6.389943000000022,5.681245554105782,1.0,0,1
6,RSI-based Trading (USDJPY),-2.319072000000015,-6.805773878140807,0.3885350318471338,0,157
6,MACD-based Trading (USDJPY),5.342029000000075,6.840892853078349,0.5511363636363636,0,352
7,Multi-CNN-LSTM-Conservative (EURUSD),-0.10999999999996363,-2.6194016465398815,0.05405405405405406,0,74
7,Multi-CNN-LSTM-Moderate (EURUSD),-0.1799999999999818,-7.448825883024262,0.039473684210526314,0,76
7,Multi-CNN-LSTM-Aggressive (EURUSD),-0.06899999999999637,-6.564930801424681,0.039473684210526314,0,76
7,Multi-CNN-LSTM-Conservative (GBPUSD),-0.5779999999999745,-11.817258316333444,0.0136986301369863,0,73
7,Multi-CNN-LSTM-Moderate (GBPUSD),-0.3689999999999782,-14.173390913209785,0.013513513513513514,0,74
7,Multi-CNN-LSTM-Aggressive (GBPUSD),0.31400000000001455,7.7704244272874545,0.12359550561797752,0,89
7,Multi-CNN-LSTM-Conservative (USDJPY),-0.619752000000026,-11.958888908484763,0.0273972602739726,0,73
7,Multi-CNN-LSTM-Moderate (USDJPY),-0.5172929999999906,-16.159722763774656,0.039473684210526314,0,76
7,Multi-CNN-LSTM-Aggressive (USDJPY),-0.20866649999999937,-10.369904630345351,0.05194805194805195,0,77
7,Single-CNN-LSTM-Conservative (EURUSD),-0.1319999999999345,-2.366498628695665,0.05194805194805195,0,77
7,Single-CNN-LSTM-Moderate (EURUSD),-0.13299999999995635,-4.39036286739275,0.06329113924050633,0,79
7,Single-CNN-LSTM-Aggressive (EURUSD),-0.05100000000000363,-2.6929854540421623,0.125,0,88
7,Single-CNN-LSTM-Conservative (GBPUSD),-0.5779999999999745,-11.817258316333444,0.0136986301369863,0,73
7,Single-CNN-LSTM-Moderate (GBPUSD),-0.04599999999998545,-1.3117633025071491,0.05194805194805195,0,77
7,Single-CNN-LSTM-Aggressive (GBPUSD),-1.2914999999999783,-8.506068730284909,0.2948717948717949,0,156
7,Single-CNN-LSTM-Conservative (USDJPY),-0.619752000000026,-9.410440581560799,0.0273972602739726,0,73
7,Single-CNN-LSTM-Moderate (USDJPY),-0.43149399999998417,-12.110441921576113,0.02702702702702703,0,74
7,Single-CNN-LSTM-Aggressive (USDJPY),-0.38651200000000246,-10.555180901248917,0.07317073170731707,0,82
7,Buy & Hold (EURUSD),-2.4649999999999817,-1.8979020565891687,0.0,0,1
7,RSI-based Trading (EURUSD),-0.18299999999999272,-0.5770073131338088,0.348993288590604,0,149
7,MACD-based Trading (EURUSD),-5.315000000000127,-6.459776279484726,0.44642857142857145,0,336
7,Buy & Hold (GBPUSD),0.21,0.20686568083445747,1.0,0,1
7,RSI-based Trading (GBPUSD),-1.2839999999999965,-3.934391550285742,0.3732394366197183,0,142
7,MACD-based Trading (GBPUSD),-3.914000000000069,-3.9412505566963407,0.519774011299435,0,354
7,Buy & Hold (USDJPY),-2.288250999999982,-2.0244990715254048,0.0,0,1
7,RSI-based Trading (USDJPY),-0.2590629999999874,-0.8614778273946587,0.4,0,145
7,MACD-based Trading (USDJPY),0.5039650000001166,0.6889458023041057,0.505586592178771,0,358
8,Multi-CNN-LSTM-Conservative (EURUSD),0.39600000000002183,14.774691093431874,0.07575757575757576,0,66
8,Multi-CNN-LSTM-Moderate (EURUSD),0.19800000000001092,14.77213726261935,0.07575757575757576,0,66
8,Multi-CNN-LSTM-Aggressive (EURUSD),0.09399999999999636,12.83945388553027,0.08695652173913043,0,69
8,Multi-CNN-LSTM-Conservative (GBPUSD),0.7040000000000509,15.173968876582792,0.09090909090909091,0,66
8,Multi-CNN-LSTM-Moderate (GBPUSD),0.35200000000000725,15.169579724119602,0.09090909090909091,0,66
8,Multi-CNN-LSTM-Aggressive (GBPUSD),0.22450000000000728,6.197180423805007,0.1728395061728395,0,81
8,Multi-CNN-LSTM-Conservative (USDJPY),-0.7813539999999921,-10.99014737087317,0.03125,0,64
8,Multi-CNN-LSTM-Moderate (USDJPY),-0.46731300000001286,-12.152877750971378,0.03125,0,64
8,Multi-CNN-LSTM-Aggressive (USDJPY),-0.23365649999999732,-12.066320236367313,0.03076923076923077,0,65
8,Single-CNN-LSTM-Conservative (EURUSD),0.40600000000004,15.19778773154411,0.07462686567164178,0,67
8,Single-CNN-LSTM-Moderate (EURUSD),-0.06799999999999272,-2.099009136640134,0.07352941176470588,0,68
8,Single-CNN-LSTM-Aggressive (EURUSD),-0.08150000000001455,-2.2052642132926894,0.19047619047619047,0,84
8,Single-CNN-LSTM-Conservative (GBPUSD),0.9419999999999891,19.380128412669542,0.11428571428571428,0,70
8,Single-CNN-LSTM-Moderate (GBPUSD),0.29799999999997456,3.483024893075256,0.23333333333333334,0,90
8,Single-CNN-LSTM-Aggressive (GBPUSD),0.15849999999996725,1.0203917465899677,0.41721854304635764,0,151
8,Single-CNN-LSTM-Conservative (USDJPY),-0.9346260000000075,-11.955122185347582,0.030303030303030304,0,66
8,Single-CNN-LSTM-Moderate (USDJPY),-0.5356190000000243,-13.185170291908648,0.04411764705882353,0,68
8,Single-CNN-LSTM-Aggressive (USDJPY),-0.09537850000002436,-3.2868360896144844,0.08333333333333333,0,72
8,Buy & Hold (EURUSD),-1.9270000000000072,-1.8957783973764466,0.0,0,1
8,RSI-based Trading (EURUSD),0.08499999999992724,0.38499567723600586,0.3591549295774648,0,142
8,MACD-based Trading (EURUSD),-1.27299999999992,-1.6938088303498167,0.5163934426229508,0,366
8,Buy & Hold (GBPUSD),-5.06199999999999,-3.9185309596362736,0.0,0,1
8,RSI-based Trading (GBPUSD),2.7609999999999126,9.63525283479943,0.45390070921985815,0,141
8,MACD-based Trading (GBPUSD),-1.3379999999999745,-1.3666597704575343,0.5222222222222223,0,360
8,Buy & Hold (USDJPY),4.784752000000007,3.5530995473469846,1.0,0,1
8,RSI-based Trading (USDJPY),0.6738970000002337,2.3673403624146374,0.42953020134228187,0,149
8,MACD-based Trading (USDJPY),0.269892000000018,0.3663314920809034,0.5406162464985994,0,357
9,Multi-CNN-LSTM-Conservative (EURUSD),-0.2219999999999709,-1.991214959556669,0.04477611940298507,0,67
9,Multi-CNN-LSTM-Moderate (EURUSD),-0.11100000000000362,-2.011617740310981,0.04477611940298507,0,67
9,Multi-CNN-LSTM-Aggressive (EURUSD),-0.05550000000001091,-2.0218370010554256,0.04477611940298507,0,67
9,Multi-CNN-LSTM-Conservative (GBPUSD),-0.16999999999999998,-1.5570013489387737,0.05970149253731343,0,67
9,Multi-CNN-LSTM-Moderate (GBPUSD),-0.08499999999999999,-1.578647247002489,0.05970149253731343,0,67
9,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.12100000000000363,-4.329046925204812,0.07142857142857142,0,70
9,Multi-CNN-LSTM-Conservative (USDJPY),-0.729708000000046,-9.72414033915535,0.045454545454545456,0,66
9,Multi-CNN-LSTM-Moderate (USDJPY),-0.4406570000000283,-11.449856375008032,0.04477611940298507,0,67
9,Multi-CNN-LSTM-Aggressive (USDJPY),-0.17368050000000948,-6.613041330603877,0.08450704225352113,0,71
9,Single-CNN-LSTM-Conservative (EURUSD),-0.6819999999999892,-4.858923178745383,0.045454545454545456,0,66
9,Single-CNN-LSTM-Moderate (EURUSD),-0.17500000000000002,-3.138080810398488,0.04411764705882353,0,68
9,Single-CNN-LSTM-Aggressive (EURUSD),-0.17049999999999274,-2.2590730329863473,0.17582417582417584,0,91
9,Single-CNN-LSTM-Conservative (GBPUSD),1.0940000000000145,7.967060500931973,0.1,0,70
9,Single-CNN-LSTM-Moderate (GBPUSD),0.18800000000001094,2.3134284928438906,0.12,0,75
9,Single-CNN-LSTM-Aggressive (GBPUSD),0.6475000000000182,9.178559023580172,0.2413793103448276,0,87
9,Single-CNN-LSTM-Conservative (USDJPY),-0.729708000000046,-9.72414033915535,0.045454545454545456,0,66
9,Single-CNN-LSTM-Moderate (USDJPY),-0.36485400000001394,-9.730273760335079,0.045454545454545456,0,66
9,Single-CNN-LSTM-Aggressive (USDJPY),0.5597760000000017,2.458169228833991,0.3591549295774648,0,142
9,Buy & Hold (EURUSD),-1.9790000000000145,-1.4271353221829166,0.0,0,1
9,RSI-based Trading (EURUSD),0.39500000000009095,0.9834059712535187,0.4090909090909091,0,154
9,MACD-based Trading (EURUSD),0.11500000000021827,0.20394812458188244,0.5413105413105413,0,351
9,Buy & Hold (GBPUSD),-4.2600000000000176,-1.5785475664559814,0.0,0,1
9,RSI-based Trading (GBPUSD),-2.335,-2.4137848067587835,0.3924050632911392,0,158
9,MACD-based Trading (GBPUSD),2.388000000000084,1.5066741417785294,0.5527777777777778,0,360
9,Buy & Hold (USDJPY),4.326601999999984,2.5403448200948104,1.0,0,1
9,RSI-based Trading (USDJPY),2.872184000000052,4.477506020592623,0.381294964028777,0,139
9,MACD-based Trading (USDJPY),-1.416099999999842,-1.071140389171416,0.5424657534246575,0,365
10,Multi-CNN-LSTM-Conservative (EURUSD),0.31999999999996365,2.987683495166159,0.07228915662650602,0,83
10,Multi-CNN-LSTM-Moderate (EURUSD),0.15999999999998182,6.185113482742141,0.07228915662650602,0,83
10,Multi-CNN-LSTM-Aggressive (EURUSD),0.09699999999998908,5.187622265827395,0.11235955056179775,0,89
10,Multi-CNN-LSTM-Conservative (GBPUSD),-1.1880000000000657,-3.5859574851794727,0.06097560975609756,0,82
10,Multi-CNN-LSTM-Moderate (GBPUSD),-0.5940000000000509,-3.649297675281957,0.06097560975609756,0,82
10,Multi-CNN-LSTM-Aggressive (GBPUSD),-0.2994999999999891,-3.653952746876203,0.07142857142857142,0,84
10,Multi-CNN-LSTM-Conservative (USDJPY),-3.5968940000000478,-13.571575930519499,0.025,0,80
10,Multi-CNN-LSTM-Moderate (USDJPY),-1.7984470000000148,-13.549775702564126,0.024691358024691357,0,81
10,Multi-CNN-LSTM-Aggressive (USDJPY),-0.8763160000000061,-10.114546486901503,0.036585365853658534,0,82
10,Single-CNN-LSTM-Conservative (EURUSD),0.31999999999996365,6.192474722169795,0.07228915662650602,0,83
10,Single-CNN-LSTM-Moderate (EURUSD),0.15999999999998182,6.185113482742141,0.07228915662650602,0,83
10,Single-CNN-LSTM-Aggressive (EURUSD),-0.04849999999996726,-2.3002103939051106,0.11827956989247312,0,93
10,Single-CNN-LSTM-Conservative (GBPUSD),-1.1880000000000657,-5.830613554575043,0.04878048780487805,0,82
10,Single-CNN-LSTM-Moderate (GBPUSD),-0.5680000000000655,-5.55792077378202,0.060240963855421686,0,83
10,Single-CNN-LSTM-Aggressive (GBPUSD),-0.23400000000001453,-4.4482772732275215,0.07058823529411765,0,85
